name,nickname,score,count,platform,date,dna,company,tag,url,img
勇者斗恶龙11 追忆逝去之时,ドラゴンクエストXI　過ぎ去りし時を求めて,9.1,1538,"['PC', '3DS', 'PS4', 'Switch']",2017-07-29,"['动作', '角色扮演', '冒险', '第三人称']",Toylogic,"['动作', '角色扮演', '冒险', '第三人称', 'JRPG', '神作', '童年', '国民RPG', '跳票', 'jrpg的鼻祖']",https://www.vgtime.com/game/2507.jhtml,https://img01.vgtime.com/game/cover/2017/08/18/170818114454931.jpg
圣剑传说DS 玛娜之子,聖剣伝説DS チルドレン オブ マナ,-1.0,-1,['NDS'],2006-03-02,"['动作', '角色扮演']",Square Enix,"['动作', '角色扮演']",https://www.vgtime.com/game/3498.jhtml,https://img01.vgtime.com/photo/web/151208172315174.jpg
苍蓝雷霆Gunvolt 2,蒼き雷霆 ガンヴォルト 爪,8.2,17,"['3DS', 'Switch']",2016-08-25,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/3567.jhtml,https://img01.vgtime.com/photo/web/160304111919726.jpg
少女萌枪,ぎゃる☆がん,-1.0,-1,['X360'],2009-01-27,['射击'],Inti Creates,['射击'],https://www.vgtime.com/game/2645.jhtml,https://img01.vgtime.com/photo/web/150804183124372.jpg
无敌闪电枪 Burst,Mighty Gunvolt Burst,8.0,22,"['3DS', 'Switch']",2017-06-15,"['动作', '射击']",Inti Creates,"['动作', '射击']",https://www.vgtime.com/game/10305.jhtml,https://img01.vgtime.com/game/cover/2017/05/22/170522105308508.jpg
洛克人ZX,ロックマンゼクス,8.0,21,['NDS'],2006-07-06,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/4245.jhtml,
苍蓝雷霆Gunvolt,蒼き雷霆 ガンヴォルト,7.9,32,"['3DS', 'Switch']",2014-08-20,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/634.jhtml,https://img01.vgtime.com/photo/web/150715183410396.jpg
苍蓝雷霆Gunvolt 强袭合集,Azure Striker Gunvolt: Striker Pack,8.2,10,['Switch'],2017-08-31,['动作'],Inti Creates,['动作'],https://www.vgtime.com/game/10306.jhtml,https://img01.vgtime.com/game/cover/2017/05/22/170522110532363.jpg
闪电十一人 阿瑞斯的天秤,イナズマイレブン アレスの天秤,-1.0,-1,"['Android', 'iOS', 'PS4', 'Switch']",2018-冬季,"['角色扮演', '体育', '育成']",LEVEL-5,"['角色扮演', '体育', '育成']",https://www.vgtime.com/game/10549.jhtml,https://img01.vgtime.com/game/cover/2018/01/28/180128184018304.jpg
杀手女王 黑,Killer Queen Black,-1.0,-1,"['PC', 'Switch']",2018-冬季,"['动作', '平台', '多人']",BumbleBear,"['动作', '平台', '多人']",https://www.vgtime.com/game/10799.jhtml,https://img01.vgtime.com/game/cover/2018/06/20/180620174356710.jpg
东京食尸鬼 re CALL to EXIST,東京喰種: re CALL to EXIST,-1.0,-1,['PS4'],2018-冬季,"['动作', '第三人称', '多人']",Bandai Namco,"['动作', '第三人称', '多人', '上时代画面']",https://www.vgtime.com/game/10821.jhtml,https://img01.vgtime.com/game/cover/2018/07/09/180709153624109.jpg
除夕,KILL X,-1.0,-1,['PS4'],2018-冬季,"['冒险', '射击', '独立', 'VR']",万岁游戏,"['冒险', '射击', '独立', 'VR']",https://www.vgtime.com/game/10847.jhtml,https://img01.vgtime.com/game/cover/2018/08/02/180802172732963.jpg
格兰蒂亚 1&2 高清重制版,Grandia + Grandia II HD Remaster,-1.0,-1,['Switch'],2018-冬季,"['角色扮演', '第三人称', '剧情']",Game Arts,"['角色扮演', '第三人称', '剧情']",https://www.vgtime.com/game/10875.jhtml,
兰斯10 决战,RanceⅩ-決戦-,-1.0,-1,['PC'],2018-02-23,"['策略', '角色扮演', '卡牌', '剧情']",ALICESOFT,"['策略', '角色扮演', '卡牌', '剧情']",https://www.vgtime.com/game/11010.jhtml,https://img01.vgtime.com/game/cover/2018/12/14/18121412554539.jpg
古剑奇谭3,古剑奇谭三,8.7,141,['PC'],2018-11-23,"['动作', '角色扮演', '第三人称', '3D']",上海烛龙,"['动作', '角色扮演', '第三人称', '3D']",https://www.vgtime.com/game/10957.jhtml,https://img01.vgtime.com/game/cover/2018/11/22/181122174100571.jpg
不可思议之梦蝶,Incredible Mandy,-1.0,-1,['PC'],2018-11-27,"['动作', '角色扮演', '解谜', '第三人称']",队友游戏,"['动作', '角色扮演', '解谜', '第三人称']",https://www.vgtime.com/game/10970.jhtml,
最终幻想14 红莲之狂潮,ファイナルファンタジーXIV: 紅蓮のリベレーター,8.7,417,"['PC', 'PS3', 'PS4']",2013-08-27,"['角色扮演', 'MMO']",Square Enix,"['角色扮演', 'MMO', '他改变了艾欧泽亚', '名字土土的冒险者', '请来沙之家一趟', '吉田植树', '感受 倾听 思考', '打牌 钓鱼 赛鸟', '拉拉肥不是食材', '擦大炮', '慢热']",https://www.vgtime.com/game/569.jhtml,https://img01.vgtime.com/game/cover/2018/06/06/180606131859369.jpg
文嘉,Wenjia,-1.0,-1,"['PC', 'XBone']",2018-10-18,"['解谜', '平台', '独立']",困境游戏,"['解谜', '平台', '独立']",https://www.vgtime.com/game/10982.jhtml,https://img01.vgtime.com/game/cover/2018/12/07/181207151003457.jpg
鸟之交响,Songbird Symphony,-1.0,-1,"['PC', 'PS4', 'Switch']",2019-春季,"['音乐', '解谜', '平台']",null,"['音乐', '解谜', '平台']",https://www.vgtime.com/game/10960.jhtml,https://img01.vgtime.com/game/cover/2018/11/23/181123154545566.jpg
莎木 3,Shenmue 3,-1.0,-1,"['PC', 'PS4']",2019-08-27,"['动作', '角色扮演', '沙箱']",YS Net,"['动作', '角色扮演', '沙箱', 'FREE']",https://www.vgtime.com/game/2213.jhtml,https://img01.vgtime.com/photo/web/150709121810688.jpg
古惑狼赛车 重制版,Crash Team Racing Nitro-Fueled,-1.0,-1,"['XBone', 'PS4', 'Switch']",2019-06-21,"['竞速', '多人']",Beenox,"['竞速', '多人']",https://www.vgtime.com/game/10986.jhtml,https://img01.vgtime.com/game/cover/2018/12/10/181210131907960.jpg
恐怖的世界,WORLD OF HORROR,-1.0,-1,['PC'],2019-夏季,"['恐怖', '冒险']",null,"['恐怖', '冒险']",https://www.vgtime.com/game/10139.jhtml,https://img01.vgtime.com/game/cover/2017/04/13/170413175930592.png
生化变异,BioMutant,-1.0,-1,"['PC', 'XBone', 'PS4']",2019-夏季,"['动作', '角色扮演', '解谜', '第三人称']",THQ Nordic,"['动作', '角色扮演', '解谜', '第三人称']",https://www.vgtime.com/game/10514.jhtml,https://img01.vgtime.com/game/cover/2018/01/28/180128181713173.jpg
上古卷轴 刀锋,The Elder Scrolls: Blades,-1.0,-1,"['PC', 'Android', 'iOS', 'XBone', 'PS4']",2019-夏季,"['动作', '角色扮演', 'VR']",Bethesda,"['动作', '角色扮演', 'VR']",https://www.vgtime.com/game/10794.jhtml,https://img01.vgtime.com/game/cover/2018/06/19/180619153039302.jpg
Conan Unconquered,,-1.0,-1,['PC'],2019-夏季,"['策略', '即时战略']",Petroglyph,"['策略', '即时战略']",https://www.vgtime.com/game/10993.jhtml,https://img01.vgtime.com/game/cover/2018/12/10/18121015152268.jpg
阿尔法冥想,Alpha Muse,-1.0,-1,"['PC', 'XBone', 'PS4']",1970-01-01,['音乐'],Current Circus,['音乐'],https://www.vgtime.com/game/9.jhtml,https://img01.vgtime.com/photo/web/150420214650410.jpg
血污：夜之仪式,Bloodstained: Ritual of the Night,-1.0,-1,"['PC', 'XBone', 'PS4', 'Switch']",2019,"['动作', '平台']",ArtPlay,"['动作', '平台']",https://www.vgtime.com/game/2128.jhtml,https://img01.vgtime.com/photo/web/15051810212294.jpg
地狱突袭,Hellraid,-1.0,-1,"['PC', 'XBone', 'PS4']",1970-01-01,['动作'],Techland,['动作'],https://www.vgtime.com/game/142.jhtml,https://img01.vgtime.com/photo/web/150928121012306.jpg
童心,Child's Mind,-1.0,-1,['WiiU'],1970-01-01,['益智'],Unit DTH,['益智'],https://www.vgtime.com/game/414.jhtml,https://img01.vgtime.com/photo/web/150422170413978.jpg
涂鸦传奇,The Legend of Doodle!,-1.0,-1,"['PC', 'PSV']",1970-01-01,"['动作', '平台']",The Layabouts,"['动作', '平台']",https://www.vgtime.com/game/1572.jhtml,https://img01.vgtime.com/photo/web/151022144538295.png
赛博朋克2077,Cyberpunk 2077,-1.0,-1,"['PC', 'XBone', 'PS4']",1970-01-01,"['动作', '角色扮演', '科幻', '主视角', '射击', '开放世界', '剧情']",CD PROJEKT RED,"['动作', '角色扮演', '科幻', '主视角', '射击', '开放世界', '剧情', '第一人称', '赛博朋克', 'RPG', '女主角']",https://www.vgtime.com/game/73.jhtml,https://img01.vgtime.com/game/cover/2018/06/14/18061418224880.jpg
战吼,Battlecry,-1.0,-1,['PC'],1970-01-01,"['动作', '第三人称']",BattleCry Studios,"['动作', '第三人称']",https://www.vgtime.com/game/2201.jhtml,https://img01.vgtime.com/photo/web/150615175827786.jpg
最终幻想7 重制版,FINAL FANTASY VII REMAKE,-1.0,-1,['PS4'],1970-01-01,['角色扮演'],Square Enix,['角色扮演'],https://www.vgtime.com/game/2215.jhtml,https://img01.vgtime.com/photo/web/151208121354145.png
未颂物语 守护者传说,Unsung Story: Tale of the Guardians,-1.0,-1,['PC'],2019,"['策略', '角色扮演']",Playdek,"['策略', '角色扮演']",https://www.vgtime.com/game/3044.jhtml,https://img01.vgtime.com/photo/web/151010141614607.jpg
形影不离,Indivisible,-1.0,-1,['PS4'],2019,['角色扮演'],Lab Zero Games,['角色扮演'],https://www.vgtime.com/game/2266.jhtml,https://img01.vgtime.com/game/cover/2018/01/28/180128172509439.jpg
脑航员2,Psychonauts 2,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['解谜', '冒险']",Double Fine,"['解谜', '冒险']",https://www.vgtime.com/game/3526.jhtml,https://img01.vgtime.com/photo/web/160107103352575.jpg
边境计划,Project Boundary,-1.0,-1,['PS4'],2019,"['科幻', '主视角', '射击', '独立']",柳叶刀科技,"['科幻', '主视角', '射击', '独立']",https://www.vgtime.com/game/4355.jhtml,https://img01.vgtime.com/game/cover/2017/12/25/171225143908694.jpg
孤独之海,Sea of Solitude,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['角色扮演', '冒险', '第三人称', '剧情']",Jo-Mei Games,"['角色扮演', '冒险', '第三人称', '剧情']",https://www.vgtime.com/game/10060.jhtml,https://img01.vgtime.com/game/cover/2018/06/10/180610104035208.jpg
Greedfall,,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['动作', '角色扮演']",GreedFall,"['动作', '角色扮演']",https://www.vgtime.com/game/10099.jhtml,https://img01.vgtime.com/game/cover/2018/01/28/180128125902721.jpg
噬血代码,Code Vein,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['动作', '角色扮演', '生存', '第三人称']",Bandai Namco,"['动作', '角色扮演', '生存', '第三人称']",https://www.vgtime.com/game/10167.jhtml,https://img01.vgtime.com/game/cover/2018/03/30/180330154753325.jpg
精灵与萤火,Ori and the Will of the Wisps,-1.0,-1,"['PC', 'XBone']",2019,"['动作', '平台']",null,"['动作', '平台']",https://www.vgtime.com/game/10366.jhtml,https://img01.vgtime.com/game/cover/2018/06/11/180611232646248.jpg
非常英雄,Unruly Hero,-1.0,-1,"['PC', 'XBone', 'PS4', 'Switch']",2019,"['解谜', '平台']",完美世界,"['解谜', '平台']",https://www.vgtime.com/game/10382.jhtml,https://img01.vgtime.com/game/cover/2017/06/12/170612205554268.jpg
Tunic,Secret Legend,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['角色扮演', '冒险']",Andrew Shouldice,"['角色扮演', '冒险']",https://www.vgtime.com/game/10384.jhtml,https://img01.vgtime.com/game/cover/2017/06/13/170613053003497.jpg
碧海黑帆,Skull and Bones,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['动作', '角色扮演', '射击']",Ubisoft,"['动作', '角色扮演', '射击', '多人']",https://www.vgtime.com/game/10387.jhtml,https://img01.vgtime.com/game/cover/2017/06/13/170613070022594.jpg
十三机兵防卫圈,十三機兵防衛圏,-1.0,-1,['PS4'],1970-01-01,['角色扮演'],Vanillaware,['角色扮演'],https://www.vgtime.com/game/2943.jhtml,https://img01.vgtime.com/photo/web/150916100241750.jpg
蔽日灰烬,Ashen,-1.0,-1,"['PC', 'XBone']",1970-01-01,"['动作', '角色扮演', '冒险']",Aurora44,"['动作', '角色扮演', '冒险']",https://www.vgtime.com/game/3519.jhtml,https://img01.vgtime.com/game/cover/2018/12/11/181211171902973.jpg
网络奇兵 重制版,System Shock Remastered,-1.0,-1,"['PC', 'XBone', 'PS4']",1970-01-01,"['主视角', '射击']",Night Dive,"['主视角', '射击']",https://www.vgtime.com/game/3576.jhtml,https://img01.vgtime.com/game/cover/2018/01/28/180128182854951.jpg
死亡搁浅,Death Stranding,-1.0,-1,"['PC', 'PS4']",1970-01-01,"['动作', '角色扮演', '科幻']",Kojima Productions,"['动作', '角色扮演', '科幻', '弩哥快递', '岛学']",https://www.vgtime.com/game/4315.jhtml,https://img01.vgtime.com/game/cover/2018/06/14/180614182611634.jpg
重初始化,Reinitialized,-1.0,-1,"['PC', 'XBone']",1970-01-01,"['动作', '平台']",247 Game,"['动作', '平台']",https://www.vgtime.com/game/4360.jhtml,
钢铁收割,Iron Harvest,-1.0,-1,"['PC', 'XBone', 'PS4']",1970-01-01,['即时战略'],King Art Games,['即时战略'],https://www.vgtime.com/game/4463.jhtml,https://img01.vgtime.com/photo/web/161104190334746.jpg
碧蓝幻想 Relink,GRANBLUE FANTASY Relink,-1.0,-1,['PS4'],1970-01-01,"['动作', '角色扮演']",Cygames,"['动作', '角色扮演', '多人']",https://www.vgtime.com/game/4408.jhtml,https://img01.vgtime.com/game/cover/2018/01/28/180128182104727.jpg
真·女神转生5,真・女神転生,-1.0,-1,['Switch'],1970-01-01,['角色扮演'],Atlus,['角色扮演'],https://www.vgtime.com/game/10084.jhtml,https://img01.vgtime.com/game/cover/2017/01/13/170113182909782.jpg
仙剑奇侠传7,仙剑奇侠传七,-1.0,-1,['PC'],2019,"['角色扮演', '冒险', '第三人称']",北京软星,"['角色扮演', '冒险', '第三人称']",https://www.vgtime.com/game/10516.jhtml,
双子,Gemini,-1.0,-1,"['Android', 'iOS']",1970-01-01,"['冒险', '独立']",回音石工作室,"['冒险', '独立']",https://www.vgtime.com/game/10146.jhtml,
西游记之大圣归来,Monkey King: Hero is Back,-1.0,-1,['PS4'],2019,"['动作', '角色扮演', '第三人称']",HexaDrive,"['动作', '角色扮演', '第三人称', '主机游戏']",https://www.vgtime.com/game/10445.jhtml,
在地下城寻求邂逅是否搞错了什么 无尽战斗,ダンジョンに出会いを求めるのは間違っているだろうか インフィニト・コンバーテ,-1.0,-1,"['PSV', 'PS4']",2019,"['动作', '角色扮演', '冒险']",MAGES.,"['动作', '角色扮演', '冒险']",https://www.vgtime.com/game/10518.jhtml,
零世代,Generation Zero,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['动作', '冒险', '主视角']",Avalanche Studios,"['动作', '冒险', '主视角']",https://www.vgtime.com/game/10750.jhtml,https://img01.vgtime.com/game/cover/2018/06/08/180608120634602.jpg
风暴之地,Stormland,-1.0,-1,['PC'],2019,"['主视角', 'VR', '开放世界']",Insomniac Games,"['主视角', 'VR', '开放世界']",https://www.vgtime.com/game/10752.jhtml,https://img01.vgtime.com/game/cover/2018/06/08/180608171354673.jpg
双镜,Twin Mirror,-1.0,-1,"['PC', 'XBone', 'PS4']",2019,"['动作', '冒险', '第三人称']",Dontnod Entertainment,"['动作', '冒险', '第三人称']",https://www.vgtime.com/game/10754.jhtml,https://img01.vgtime.com/game/cover/2018/06/09/180609233103112.jpg
最后生还者 第二幕,The Last of Us Part II,-1.0,-1,['PS4'],1970-01-01,"['动作', '生存', '冒险', '第三人称', '剧情']",Naughty Dog,"['动作', '生存', '冒险', '第三人称', '剧情', '丧尸', '顽皮狗', '真菌感染', '美国末日第二幕', '时代名为""顽皮狗""', '索尼本世代最后的谢幕']",https://www.vgtime.com/game/10053.jhtml,https://img01.vgtime.com/game/cover/2018/06/13/180613192905721.jpg
星球大战 绝地武士：堕落教团,Star Wars Jedi: Fallen Order,-1.0,-1,['平台未定'],2019,[],Respawn Entertainment,[],https://www.vgtime.com/game/10759.jhtml,
Session,,-1.0,-1,"['PC', 'XBone']",2019,"['模拟', '体育', '竞技']",Crea-ture Studios,"['模拟', '体育', '竞技']",https://www.vgtime.com/game/10771.jhtml,https://img01.vgtime.com/game/cover/2018/06/12/180612030832280.jpg
控制,Control,-1.0,-1,[],2019,"['动作', '冒险', '第三人称']",Remedy,"['动作', '科幻', '冒险', '第三人称']",https://www.vgtime.com/game/10775.jhtml,https://img01.vgtime.com/game/cover/2018/06/12/180612181735121.jpg
恶魔X机甲,DAEMON x MACHINA,-1.0,-1,['Switch'],2019,"['动作', '科幻', '第三人称', '射击']",Marvelous,"['动作', '科幻', '第三人称', '射击']",https://www.vgtime.com/game/10781.jhtml,https://img01.vgtime.com/game/cover/2018/06/13/180613144644624.jpg
失落之魂,Lost Soul Aside,-1.0,-1,['PS4'],1970-01-01,"['动作', '第三人称']",灵犀科技,"['动作', '第三人称']",https://www.vgtime.com/game/10277.jhtml,
纠缠之刃,SHIFT,-1.0,-1,"['PC', 'XBone', 'PS4']",1970-01-01,['动作'],西山居,['动作'],https://www.vgtime.com/game/10381.jhtml,https://img01.vgtime.com/game/cover/2017/06/12/170612204657624.jpg
超越善恶2,Beyond Good & Evil 2,-1.0,-1,[],1970-01-01,"['动作', '角色扮演']",Ubisoft,"['动作', '角色扮演']",https://www.vgtime.com/game/10388.jhtml,
银河战士Prime 4,Metroid Prime 4,-1.0,-1,['Switch'],1970-01-01,['动作'],Nintendo,['动作'],https://www.vgtime.com/game/10403.jhtml,
重生：武士觉醒,Reborn ：A Samurai Awakens,-1.0,-1,"['PC', 'PS4']",1970-01-01,"['动作', '射击', 'VR']",神武互动,"['动作', '射击', 'VR']",https://www.vgtime.com/game/10451.jhtml,
帝国时代4,Age Of Empires 4,-1.0,-1,['PC'],1970-01-01,"['策略', '即时战略']",Relic Entertainment,"['策略', '即时战略']",https://www.vgtime.com/game/10483.jhtml,
轩辕剑7,轩辕剑柒,-1.0,-1,['PC'],1970-01-01,"['角色扮演', '冒险', '第三人称']",Domo,"['角色扮演', '冒险', '第三人称']",https://www.vgtime.com/game/10517.jhtml,
爱相随 EVERY,ラブプラス EVERY,-1.0,-1,"['Android', 'iOS']",1970-01-01,"['角色扮演', '模拟', '育成']",Konami,"['角色扮演', '模拟', '育成']",https://www.vgtime.com/game/10513.jhtml,https://img01.vgtime.com/game/cover/2018/01/28/180128173624716.jpg
对马岛之鬼,Ghost of Tsushima,-1.0,-1,['PS4'],1970-01-01,"['动作', '角色扮演', '第三人称']",Sucker Punch,"['动作', '角色扮演', '第三人称']",https://www.vgtime.com/game/10550.jhtml,https://img01.vgtime.com/game/cover/2018/06/12/180612124155605.jpg
D×2真·女神转生 解放,D×2 真・女神転生リベレーション,-1.0,-1,"['Android', 'iOS']",1970-01-01,"['角色扮演', '模拟', '育成']",SEGA,"['角色扮演', '模拟', '育成']",https://www.vgtime.com/game/10535.jhtml,
猎天使魔女3,魔兵惊天录3,-1.0,-1,['Switch'],1970-01-01,['动作'],PlatinumGames,"['动作', '还想再来第三次', '无限高潮']",https://www.vgtime.com/game/10573.jhtml,
德军总部：新血脉,Wolfenstein Youngblood,-1.0,-1,[],2019,"['主视角', '射击']",Machine Games,"['主视角', '射击']",https://www.vgtime.com/game/10783.jhtml,
